DEPADM;DepBol;NomeDepBol;codRMet;codmun;mun;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;1;100;SAO PAULO;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;177,3
1;1;Rede Estadual;1;100;SAO PAULO;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;176,8
1;1;Rede Estadual;1;100;SAO PAULO;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;212,3
1;1;Rede Estadual;1;100;SAO PAULO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;212
1;1;Rede Estadual;1;100;SAO PAULO;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;235,7
1;1;Rede Estadual;1;100;SAO PAULO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;236,4
1;1;Rede Estadual;1;100;SAO PAULO;9º Ano EF;3;NOITE;1;LÍNGUA PORTUGUESA;197,4
1;1;Rede Estadual;1;100;SAO PAULO;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;280,1
1;1;Rede Estadual;1;100;SAO PAULO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;287,7
1;1;Rede Estadual;1;100;SAO PAULO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;260,4
1;1;Rede Estadual;1;188;ARUJA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;241,8
1;1;Rede Estadual;1;188;ARUJA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;241,5
1;1;Rede Estadual;1;188;ARUJA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;271,7
1;1;Rede Estadual;1;188;ARUJA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;257,6
1;1;Rede Estadual;1;206;BARUERI;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;282,7
1;1;Rede Estadual;1;206;BARUERI;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;282,2
1;1;Rede Estadual;1;206;BARUERI;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;259,2
1;1;Rede Estadual;1;215;BIRITIBA-MIRIM;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;229,7
1;1;Rede Estadual;1;215;BIRITIBA-MIRIM;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;230
1;1;Rede Estadual;1;215;BIRITIBA-MIRIM;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;269,6
1;1;Rede Estadual;1;215;BIRITIBA-MIRIM;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;249,8
1;1;Rede Estadual;1;239;CAIEIRAS;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;165,1
1;1;Rede Estadual;1;239;CAIEIRAS;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;247,8
1;1;Rede Estadual;1;239;CAIEIRAS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;244,1
1;1;Rede Estadual;1;239;CAIEIRAS;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;279
1;1;Rede Estadual;1;239;CAIEIRAS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;267
1;1;Rede Estadual;1;241;CAJAMAR;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;238,1
1;1;Rede Estadual;1;241;CAJAMAR;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;278,9
1;1;Rede Estadual;1;241;CAJAMAR;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;250,3
1;1;Rede Estadual;1;255;CARAPICUIBA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;170,6
1;1;Rede Estadual;1;255;CARAPICUIBA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;176,4
1;1;Rede Estadual;1;255;CARAPICUIBA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;205,7
1;1;Rede Estadual;1;255;CARAPICUIBA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;207,3
1;1;Rede Estadual;1;255;CARAPICUIBA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;238,3
1;1;Rede Estadual;1;255;CARAPICUIBA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;233
1;1;Rede Estadual;1;255;CARAPICUIBA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;276,6
1;1;Rede Estadual;1;255;CARAPICUIBA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;263,7
1;1;Rede Estadual;1;278;COTIA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;158,4
1;1;Rede Estadual;1;278;COTIA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;174,3
1;1;Rede Estadual;1;278;COTIA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;237,2
1;1;Rede Estadual;1;278;COTIA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;238,7
1;1;Rede Estadual;1;278;COTIA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;280,6
1;1;Rede Estadual;1;278;COTIA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;310,1
1;1;Rede Estadual;1;278;COTIA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;267,5
1;1;Rede Estadual;1;286;DIADEMA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;182
1;1;Rede Estadual;1;286;DIADEMA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;187,3
1;1;Rede Estadual;1;286;DIADEMA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;223,9
1;1;Rede Estadual;1;286;DIADEMA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;230,1
1;1;Rede Estadual;1;286;DIADEMA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;249,6
1;1;Rede Estadual;1;286;DIADEMA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;228,7
1;1;Rede Estadual;1;286;DIADEMA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;285,2
1;1;Rede Estadual;1;286;DIADEMA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;285,3
1;1;Rede Estadual;1;286;DIADEMA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;267,6
1;1;Rede Estadual;1;298;EMBU DAS ARTES;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;170,8
1;1;Rede Estadual;1;298;EMBU DAS ARTES;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;176
1;1;Rede Estadual;1;298;EMBU DAS ARTES;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;209,8
1;1;Rede Estadual;1;298;EMBU DAS ARTES;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;209,7
1;1;Rede Estadual;1;298;EMBU DAS ARTES;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;236,2
1;1;Rede Estadual;1;298;EMBU DAS ARTES;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;246,4
1;1;Rede Estadual;1;298;EMBU DAS ARTES;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;278,5
1;1;Rede Estadual;1;298;EMBU DAS ARTES;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;266,3
1;1;Rede Estadual;1;299;EMBU-GUACU;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;183,8
1;1;Rede Estadual;1;299;EMBU-GUACU;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;182,1
1;1;Rede Estadual;1;299;EMBU-GUACU;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;216,1
1;1;Rede Estadual;1;299;EMBU-GUACU;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;213
1;1;Rede Estadual;1;299;EMBU-GUACU;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;238,8
1;1;Rede Estadual;1;299;EMBU-GUACU;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;238,2
1;1;Rede Estadual;1;299;EMBU-GUACU;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;279,2
1;1;Rede Estadual;1;299;EMBU-GUACU;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;264,4
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;237,4
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;228,8
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;269,5
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;259,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;171,8
1;1;Rede Estadual;1;311;FRANCISCO MORATO;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;174,1
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;221,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;179,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;232,2
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;230,8
1;1;Rede Estadual;1;311;FRANCISCO MORATO;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;279,1
1;1;Rede Estadual;1;311;FRANCISCO MORATO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;258,7
1;1;Rede Estadual;1;311;FRANCISCO MORATO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;255,5
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;143,3
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;174,6
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;200,5
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;200,1
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;232,3
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,8
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;264,6
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;274
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;251,6
1;1;Rede Estadual;1;331;GUARAREMA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;241,6
1;1;Rede Estadual;1;331;GUARAREMA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;237,6
1;1;Rede Estadual;1;331;GUARAREMA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;283,7
1;1;Rede Estadual;1;331;GUARAREMA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;246,5
1;1;Rede Estadual;1;336;GUARULHOS;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;181,1
1;1;Rede Estadual;1;336;GUARULHOS;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;180,2
1;1;Rede Estadual;1;336;GUARULHOS;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;210,9
1;1;Rede Estadual;1;336;GUARULHOS;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;217,4
1;1;Rede Estadual;1;336;GUARULHOS;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;237,1
1;1;Rede Estadual;1;336;GUARULHOS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;236,3
1;1;Rede Estadual;1;336;GUARULHOS;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;270,6
1;1;Rede Estadual;1;336;GUARULHOS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;259,7
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;166,9
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;176
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;218,5
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;204,8
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;242,3
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;245,2
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;288,5
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;282,8
1;1;Rede Estadual;1;370;ITAPECERICA DA SERRA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;270
1;1;Rede Estadual;1;373;ITAPEVI;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;234,2
1;1;Rede Estadual;1;373;ITAPEVI;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;220,6
1;1;Rede Estadual;1;373;ITAPEVI;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;274,1
1;1;Rede Estadual;1;373;ITAPEVI;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;260,3
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;179,8
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;160
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;229,1
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;213,9
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;230,3
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;238,1
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;267,1
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;289,7
1;1;Rede Estadual;1;379;ITAQUAQUECETUBA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;259,2
1;1;Rede Estadual;1;398;JANDIRA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;236
1;1;Rede Estadual;1;398;JANDIRA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;236,3
1;1;Rede Estadual;1;398;JANDIRA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;275
1;1;Rede Estadual;1;398;JANDIRA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;260,5
1;1;Rede Estadual;1;410;JUQUITIBA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;151,7
1;1;Rede Estadual;1;410;JUQUITIBA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;174,5
1;1;Rede Estadual;1;410;JUQUITIBA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;207,1
1;1;Rede Estadual;1;410;JUQUITIBA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;210,1
1;1;Rede Estadual;1;410;JUQUITIBA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;254,1
1;1;Rede Estadual;1;410;JUQUITIBA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;244,6
1;1;Rede Estadual;1;410;JUQUITIBA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;283,6
1;1;Rede Estadual;1;410;JUQUITIBA;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;279,5
1;1;Rede Estadual;1;410;JUQUITIBA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;270,2
1;1;Rede Estadual;1;433;MAIRIPORA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;232,2
1;1;Rede Estadual;1;433;MAIRIPORA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;235,7
1;1;Rede Estadual;1;433;MAIRIPORA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;267,1
1;1;Rede Estadual;1;433;MAIRIPORA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;242,8
1;1;Rede Estadual;1;442;MAUA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;179,5
1;1;Rede Estadual;1;442;MAUA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;190,5
1;1;Rede Estadual;1;442;MAUA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;219,6
1;1;Rede Estadual;1;442;MAUA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;224,1
1;1;Rede Estadual;1;442;MAUA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;247,6
1;1;Rede Estadual;1;442;MAUA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;245,4
1;1;Rede Estadual;1;442;MAUA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;279,5
1;1;Rede Estadual;1;442;MAUA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;275,2
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;146,9
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;174,6
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;189,7
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;204,1
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;238,6
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,6
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;276,5
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;282,1
1;1;Rede Estadual;1;454;MOGI DAS CRUZES;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;255,6
1;1;Rede Estadual;1;492;OSASCO;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;228,2
1;1;Rede Estadual;1;492;OSASCO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;237,9
1;1;Rede Estadual;1;492;OSASCO;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;271,7
1;1;Rede Estadual;1;492;OSASCO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;262,4
1;1;Rede Estadual;1;540;PIRAPORA DO BOM JESUS;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;255
1;1;Rede Estadual;1;540;PIRAPORA DO BOM JESUS;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;269,1
1;1;Rede Estadual;1;540;PIRAPORA DO BOM JESUS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;250,6
1;1;Rede Estadual;1;546;POA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;239,1
1;1;Rede Estadual;1;546;POA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;237
1;1;Rede Estadual;1;546;POA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;280,3
1;1;Rede Estadual;1;546;POA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;264,5
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;185,7
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;194,4
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;223,5
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;216,9
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;252,5
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;251,9
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;284,5
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;283,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;167,3
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;182,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;219,9
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;212,6
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;246,5
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;287
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;265,8
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;251,8
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;241,4
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;294,3
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;293,6
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;249,7
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;234
1;1;Rede Estadual;1;616;SANTA ISABEL;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;271,2
1;1;Rede Estadual;1;616;SANTA ISABEL;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;267,1
1;1;Rede Estadual;1;626;SANTO ANDRE;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;189,9
1;1;Rede Estadual;1;626;SANTO ANDRE;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;177,9
1;1;Rede Estadual;1;626;SANTO ANDRE;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;222,9
1;1;Rede Estadual;1;626;SANTO ANDRE;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;211,9
1;1;Rede Estadual;1;626;SANTO ANDRE;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;246,4
1;1;Rede Estadual;1;626;SANTO ANDRE;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;244,1
1;1;Rede Estadual;1;626;SANTO ANDRE;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;287,3
1;1;Rede Estadual;1;626;SANTO ANDRE;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;280,2
1;1;Rede Estadual;1;626;SANTO ANDRE;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;269,3
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;245
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;252
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;288,3
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;306,8
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;269,2
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;256,9
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;254,8
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;288,1
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;272,6
1;1;Rede Estadual;1;672;SUZANO;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;181
1;1;Rede Estadual;1;672;SUZANO;3º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;175
1;1;Rede Estadual;1;672;SUZANO;5º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;208
1;1;Rede Estadual;1;672;SUZANO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;197,4
1;1;Rede Estadual;1;672;SUZANO;9º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;241,8
1;1;Rede Estadual;1;672;SUZANO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;245,5
1;1;Rede Estadual;1;672;SUZANO;EM-3ª série;1;MANHA;1;LÍNGUA PORTUGUESA;271,9
1;1;Rede Estadual;1;672;SUZANO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;261,5
1;1;Rede Estadual;1;675;TABOAO DA SERRA;3º Ano EF;1;MANHA;1;LÍNGUA PORTUGUESA;132,2
