DEPADM;DepBol;NomeDepBol;CodRMet;codmun;mun;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;5;307;FLOREAL;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;263,4
1;1;Rede Estadual;5;307;FLOREAL;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;281,3
1;1;Rede Estadual;5;307;FLOREAL;9º Ano EF;9;GERAL;2;MATEMATICA;295,1
1;1;Rede Estadual;5;307;FLOREAL;EM-3ª série;9;GERAL;2;MATEMATICA;319,3
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;248,6
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;256,9
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;9º Ano EF;9;GERAL;2;MATEMATICA;260,7
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;EM-3ª série;9;GERAL;2;MATEMATICA;265,8
1;1;Rede Estadual;5;309;FLORÍNEA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;219,7
1;1;Rede Estadual;5;309;FLORÍNEA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;213,1
1;1;Rede Estadual;5;309;FLORÍNEA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;255,2
1;1;Rede Estadual;5;309;FLORÍNEA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;278,4
1;1;Rede Estadual;5;309;FLORÍNEA;3º Ano EF;9;GERAL;2;MATEMATICA;244,5
1;1;Rede Estadual;5;309;FLORÍNEA;5º Ano EF;9;GERAL;2;MATEMATICA;226,9
1;1;Rede Estadual;5;309;FLORÍNEA;9º Ano EF;9;GERAL;2;MATEMATICA;274,9
1;1;Rede Estadual;5;309;FLORÍNEA;EM-3ª série;9;GERAL;2;MATEMATICA;288,8
1;1;Rede Estadual;5;310;FRANCA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;214,6
1;1;Rede Estadual;5;310;FRANCA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;244,3
1;1;Rede Estadual;5;310;FRANCA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;254,4
1;1;Rede Estadual;5;310;FRANCA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;275,2
1;1;Rede Estadual;5;310;FRANCA;3º Ano EF;9;GERAL;2;MATEMATICA;246,1
1;1;Rede Estadual;5;310;FRANCA;5º Ano EF;9;GERAL;2;MATEMATICA;260,2
1;1;Rede Estadual;5;310;FRANCA;9º Ano EF;9;GERAL;2;MATEMATICA;276,7
1;1;Rede Estadual;5;310;FRANCA;EM-3ª série;9;GERAL;2;MATEMATICA;285,2
1;1;Rede Estadual;1;311;FRANCISCO MORATO;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;199,4
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;225,4
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;245,4
1;1;Rede Estadual;1;311;FRANCISCO MORATO;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;264,6
1;1;Rede Estadual;1;311;FRANCISCO MORATO;3º Ano EF;9;GERAL;2;MATEMATICA;238,8
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;9;GERAL;2;MATEMATICA;239,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;9;GERAL;2;MATEMATICA;251
1;1;Rede Estadual;1;311;FRANCISCO MORATO;EM-3ª série;9;GERAL;2;MATEMATICA;262,9
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;175,6
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;203,1
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;243,4
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;265,9
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;3º Ano EF;9;GERAL;2;MATEMATICA;204,2
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;9;GERAL;2;MATEMATICA;215,9
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;9;GERAL;2;MATEMATICA;249
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;EM-3ª série;9;GERAL;2;MATEMATICA;262,5
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;279,1
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;330,8
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;9º Ano EF;9;GERAL;2;MATEMATICA;343,8
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;EM-3ª série;9;GERAL;2;MATEMATICA;344,5
1;1;Rede Estadual;5;314;GALIA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;253,4
1;1;Rede Estadual;5;314;GALIA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;255,3
1;1;Rede Estadual;5;314;GALIA;9º Ano EF;9;GERAL;2;MATEMATICA;255,6
1;1;Rede Estadual;5;314;GALIA;EM-3ª série;9;GERAL;2;MATEMATICA;258,5
1;1;Rede Estadual;5;315;GARCA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;246,4
1;1;Rede Estadual;5;315;GARCA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;256,8
1;1;Rede Estadual;5;315;GARCA;9º Ano EF;9;GERAL;2;MATEMATICA;256
1;1;Rede Estadual;5;315;GARCA;EM-3ª série;9;GERAL;2;MATEMATICA;262,5
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;183,8
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;218,9
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;265,8
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;316
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;3º Ano EF;9;GERAL;2;MATEMATICA;226,7
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;5º Ano EF;9;GERAL;2;MATEMATICA;249,3
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;9º Ano EF;9;GERAL;2;MATEMATICA;343,9
1;1;Rede Estadual;5;316;GASTAO VIDIGAL;EM-3ª série;9;GERAL;2;MATEMATICA;349,7
1;1;Rede Estadual;5;317;GENERAL SALGADO;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;213,4
1;1;Rede Estadual;5;317;GENERAL SALGADO;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;248,7
1;1;Rede Estadual;5;317;GENERAL SALGADO;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;288,1
1;1;Rede Estadual;5;317;GENERAL SALGADO;5º Ano EF;9;GERAL;2;MATEMATICA;228,4
1;1;Rede Estadual;5;317;GENERAL SALGADO;9º Ano EF;9;GERAL;2;MATEMATICA;292,8
1;1;Rede Estadual;5;317;GENERAL SALGADO;EM-3ª série;9;GERAL;2;MATEMATICA;313
1;1;Rede Estadual;5;318;GETULINA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;229
1;1;Rede Estadual;5;318;GETULINA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;242
1;1;Rede Estadual;5;318;GETULINA;9º Ano EF;9;GERAL;2;MATEMATICA;247,9
1;1;Rede Estadual;5;318;GETULINA;EM-3ª série;9;GERAL;2;MATEMATICA;269,5
1;1;Rede Estadual;5;319;GLICERIO;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;254,9
1;1;Rede Estadual;5;319;GLICERIO;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;259
1;1;Rede Estadual;5;319;GLICERIO;9º Ano EF;9;GERAL;2;MATEMATICA;266,8
1;1;Rede Estadual;5;319;GLICERIO;EM-3ª série;9;GERAL;2;MATEMATICA;259,2
1;1;Rede Estadual;5;320;GUAICARA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;236,4
1;1;Rede Estadual;5;320;GUAICARA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;241,9
1;1;Rede Estadual;5;320;GUAICARA;9º Ano EF;9;GERAL;2;MATEMATICA;252
1;1;Rede Estadual;5;320;GUAICARA;EM-3ª série;9;GERAL;2;MATEMATICA;278,4
1;1;Rede Estadual;5;321;GUAIMBE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;255,2
1;1;Rede Estadual;5;321;GUAIMBE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;257,4
1;1;Rede Estadual;5;321;GUAIMBE;9º Ano EF;9;GERAL;2;MATEMATICA;265,8
1;1;Rede Estadual;5;321;GUAIMBE;EM-3ª série;9;GERAL;2;MATEMATICA;284,3
1;1;Rede Estadual;5;322;GUAIRA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;241,2
1;1;Rede Estadual;5;322;GUAIRA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;284,3
1;1;Rede Estadual;5;322;GUAIRA;9º Ano EF;9;GERAL;2;MATEMATICA;258,9
1;1;Rede Estadual;5;322;GUAIRA;EM-3ª série;9;GERAL;2;MATEMATICA;291,3
1;1;Rede Estadual;5;323;GUAPIACU;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;283,9
1;1;Rede Estadual;5;323;GUAPIACU;EM-3ª série;9;GERAL;2;MATEMATICA;294,3
1;1;Rede Estadual;5;324;GUAPIARA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;245,1
1;1;Rede Estadual;5;324;GUAPIARA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;271,5
1;1;Rede Estadual;5;324;GUAPIARA;9º Ano EF;9;GERAL;2;MATEMATICA;266,2
1;1;Rede Estadual;5;324;GUAPIARA;EM-3ª série;9;GERAL;2;MATEMATICA;282,9
1;1;Rede Estadual;5;325;GUARA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;251,4
1;1;Rede Estadual;5;325;GUARA;EM-3ª série;9;GERAL;2;MATEMATICA;277,5
1;1;Rede Estadual;5;326;GUARACAI;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;254,8
1;1;Rede Estadual;5;326;GUARACAI;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;281,3
1;1;Rede Estadual;5;326;GUARACAI;9º Ano EF;9;GERAL;2;MATEMATICA;266,8
1;1;Rede Estadual;5;326;GUARACAI;EM-3ª série;9;GERAL;2;MATEMATICA;277,9
1;1;Rede Estadual;5;327;GUARACI;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;259,6
1;1;Rede Estadual;5;327;GUARACI;EM-3ª série;9;GERAL;2;MATEMATICA;262
1;1;Rede Estadual;5;328;GUARANI D'OESTE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;268,1
1;1;Rede Estadual;5;328;GUARANI D'OESTE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;267,2
1;1;Rede Estadual;5;328;GUARANI D'OESTE;9º Ano EF;9;GERAL;2;MATEMATICA;277
1;1;Rede Estadual;5;328;GUARANI D'OESTE;EM-3ª série;9;GERAL;2;MATEMATICA;281
1;1;Rede Estadual;5;329;GUARANTA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;231,1
1;1;Rede Estadual;5;329;GUARANTA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;241,6
1;1;Rede Estadual;5;329;GUARANTA;9º Ano EF;9;GERAL;2;MATEMATICA;242
1;1;Rede Estadual;5;329;GUARANTA;EM-3ª série;9;GERAL;2;MATEMATICA;266,7
1;1;Rede Estadual;5;330;GUARARAPES;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;242,1
1;1;Rede Estadual;5;330;GUARARAPES;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;287,7
1;1;Rede Estadual;5;330;GUARARAPES;9º Ano EF;9;GERAL;2;MATEMATICA;258,5
1;1;Rede Estadual;5;330;GUARARAPES;EM-3ª série;9;GERAL;2;MATEMATICA;291,3
1;1;Rede Estadual;1;331;GUARAREMA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;240,2
1;1;Rede Estadual;1;331;GUARAREMA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;273,1
1;1;Rede Estadual;1;331;GUARAREMA;9º Ano EF;9;GERAL;2;MATEMATICA;245,2
1;1;Rede Estadual;1;331;GUARAREMA;EM-3ª série;9;GERAL;2;MATEMATICA;275,1
1;1;Rede Estadual;4;332;GUARATINGUETA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;248
1;1;Rede Estadual;4;332;GUARATINGUETA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;275,1
1;1;Rede Estadual;4;332;GUARATINGUETA;9º Ano EF;9;GERAL;2;MATEMATICA;267,1
1;1;Rede Estadual;4;332;GUARATINGUETA;EM-3ª série;9;GERAL;2;MATEMATICA;284,2
1;1;Rede Estadual;5;333;GUAREI;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;248
1;1;Rede Estadual;5;333;GUAREI;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;269,5
1;1;Rede Estadual;5;333;GUAREI;9º Ano EF;9;GERAL;2;MATEMATICA;251,6
1;1;Rede Estadual;5;333;GUAREI;EM-3ª série;9;GERAL;2;MATEMATICA;262,6
1;1;Rede Estadual;6;334;GUARIBA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;268,3
1;1;Rede Estadual;6;334;GUARIBA;EM-3ª série;9;GERAL;2;MATEMATICA;273,9
1;1;Rede Estadual;2;335;GUARUJA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;178,1
1;1;Rede Estadual;2;335;GUARUJA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;195,2
1;1;Rede Estadual;2;335;GUARUJA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;245,8
1;1;Rede Estadual;2;335;GUARUJA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;269,1
1;1;Rede Estadual;2;335;GUARUJA;3º Ano EF;9;GERAL;2;MATEMATICA;210,7
1;1;Rede Estadual;2;335;GUARUJA;5º Ano EF;9;GERAL;2;MATEMATICA;213,6
1;1;Rede Estadual;2;335;GUARUJA;9º Ano EF;9;GERAL;2;MATEMATICA;256,2
1;1;Rede Estadual;2;335;GUARUJA;EM-3ª série;9;GERAL;2;MATEMATICA;267,5
1;1;Rede Estadual;1;336;GUARULHOS;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;190,8
1;1;Rede Estadual;1;336;GUARULHOS;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;216,1
1;1;Rede Estadual;1;336;GUARULHOS;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;245,1
1;1;Rede Estadual;1;336;GUARULHOS;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;273,9
1;1;Rede Estadual;1;336;GUARULHOS;3º Ano EF;9;GERAL;2;MATEMATICA;215,9
1;1;Rede Estadual;1;336;GUARULHOS;5º Ano EF;9;GERAL;2;MATEMATICA;230,3
1;1;Rede Estadual;1;336;GUARULHOS;9º Ano EF;9;GERAL;2;MATEMATICA;251,3
1;1;Rede Estadual;1;336;GUARULHOS;EM-3ª série;9;GERAL;2;MATEMATICA;266,3
1;1;Rede Estadual;5;337;GUZOLANDIA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;257,6
1;1;Rede Estadual;5;337;GUZOLANDIA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;297,3
1;1;Rede Estadual;5;337;GUZOLANDIA;9º Ano EF;9;GERAL;2;MATEMATICA;267,6
1;1;Rede Estadual;5;337;GUZOLANDIA;EM-3ª série;9;GERAL;2;MATEMATICA;283,2
1;1;Rede Estadual;5;338;HERCULANDIA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;180,5
1;1;Rede Estadual;5;338;HERCULANDIA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;206,8
1;1;Rede Estadual;5;338;HERCULANDIA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;230,2
1;1;Rede Estadual;5;338;HERCULANDIA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;250,3
1;1;Rede Estadual;5;338;HERCULANDIA;3º Ano EF;9;GERAL;2;MATEMATICA;189,1
1;1;Rede Estadual;5;338;HERCULANDIA;5º Ano EF;9;GERAL;2;MATEMATICA;229,6
1;1;Rede Estadual;5;338;HERCULANDIA;9º Ano EF;9;GERAL;2;MATEMATICA;229,3
1;1;Rede Estadual;5;338;HERCULANDIA;EM-3ª série;9;GERAL;2;MATEMATICA;264,6
1;1;Rede Estadual;5;339;IACANGA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;217,9
1;1;Rede Estadual;5;339;IACANGA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;271,5
1;1;Rede Estadual;5;339;IACANGA;9º Ano EF;9;GERAL;2;MATEMATICA;239,7
1;1;Rede Estadual;5;339;IACANGA;EM-3ª série;9;GERAL;2;MATEMATICA;291,3
1;1;Rede Estadual;5;340;IACRI;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;190,2
1;1;Rede Estadual;5;340;IACRI;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;231,5
1;1;Rede Estadual;5;340;IACRI;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;246,7
1;1;Rede Estadual;5;340;IACRI;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;284,3
1;1;Rede Estadual;5;340;IACRI;3º Ano EF;9;GERAL;2;MATEMATICA;204
1;1;Rede Estadual;5;340;IACRI;5º Ano EF;9;GERAL;2;MATEMATICA;246,4
1;1;Rede Estadual;5;340;IACRI;9º Ano EF;9;GERAL;2;MATEMATICA;251,5
1;1;Rede Estadual;5;340;IACRI;EM-3ª série;9;GERAL;2;MATEMATICA;287,4
1;1;Rede Estadual;5;341;IBATE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;250,8
1;1;Rede Estadual;5;341;IBATE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;269,8
1;1;Rede Estadual;5;341;IBATE;9º Ano EF;9;GERAL;2;MATEMATICA;264,4
1;1;Rede Estadual;5;341;IBATE;EM-3ª série;9;GERAL;2;MATEMATICA;273,5
1;1;Rede Estadual;5;342;IBIRA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;247,6
1;1;Rede Estadual;5;342;IBIRA;EM-3ª série;9;GERAL;2;MATEMATICA;279,2
1;1;Rede Estadual;5;343;IBIRAREMA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;242,4
1;1;Rede Estadual;5;343;IBIRAREMA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;259,6
1;1;Rede Estadual;5;343;IBIRAREMA;9º Ano EF;9;GERAL;2;MATEMATICA;248,6
1;1;Rede Estadual;5;343;IBIRAREMA;EM-3ª série;9;GERAL;2;MATEMATICA;255,8
1;1;Rede Estadual;5;344;IBITINGA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;197,7
1;1;Rede Estadual;5;344;IBITINGA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;223,2
1;1;Rede Estadual;5;344;IBITINGA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;255,3
1;1;Rede Estadual;5;344;IBITINGA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;280,2
1;1;Rede Estadual;5;344;IBITINGA;3º Ano EF;9;GERAL;2;MATEMATICA;211,5
1;1;Rede Estadual;5;344;IBITINGA;5º Ano EF;9;GERAL;2;MATEMATICA;247,3
1;1;Rede Estadual;5;344;IBITINGA;9º Ano EF;9;GERAL;2;MATEMATICA;270,4
1;1;Rede Estadual;5;344;IBITINGA;EM-3ª série;9;GERAL;2;MATEMATICA;290,7
1;1;Rede Estadual;7;345;IBIUNA;3º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;164,5
1;1;Rede Estadual;7;345;IBIUNA;5º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;215,3
1;1;Rede Estadual;7;345;IBIUNA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;251
1;1;Rede Estadual;7;345;IBIUNA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;279,4
1;1;Rede Estadual;7;345;IBIUNA;3º Ano EF;9;GERAL;2;MATEMATICA;180,1
1;1;Rede Estadual;7;345;IBIUNA;5º Ano EF;9;GERAL;2;MATEMATICA;247,5
1;1;Rede Estadual;7;345;IBIUNA;9º Ano EF;9;GERAL;2;MATEMATICA;267,3
1;1;Rede Estadual;7;345;IBIUNA;EM-3ª série;9;GERAL;2;MATEMATICA;284,9
1;1;Rede Estadual;5;346;ICEM;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;288,6
1;1;Rede Estadual;5;346;ICEM;EM-3ª série;9;GERAL;2;MATEMATICA;288,4
1;1;Rede Estadual;5;347;IEPE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;249,8
1;1;Rede Estadual;5;347;IEPE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;273,6
1;1;Rede Estadual;5;347;IEPE;9º Ano EF;9;GERAL;2;MATEMATICA;267,3
1;1;Rede Estadual;5;347;IEPE;EM-3ª série;9;GERAL;2;MATEMATICA;276,9
1;1;Rede Estadual;5;348;IGARACU DO TIETE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;223,6
1;1;Rede Estadual;5;348;IGARACU DO TIETE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;257,3
1;1;Rede Estadual;5;348;IGARACU DO TIETE;9º Ano EF;9;GERAL;2;MATEMATICA;242,8
1;1;Rede Estadual;5;348;IGARACU DO TIETE;EM-3ª série;9;GERAL;2;MATEMATICA;261,9
1;1;Rede Estadual;5;349;IGARAPAVA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;249,5
1;1;Rede Estadual;5;349;IGARAPAVA;EM-3ª série;9;GERAL;2;MATEMATICA;260,5
1;1;Rede Estadual;4;350;IGARATA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;248,7
1;1;Rede Estadual;4;350;IGARATA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;275,8
1;1;Rede Estadual;4;350;IGARATA;9º Ano EF;9;GERAL;2;MATEMATICA;260,3
1;1;Rede Estadual;4;350;IGARATA;EM-3ª série;9;GERAL;2;MATEMATICA;281,9
1;1;Rede Estadual;5;351;IGUAPE;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;243,1
1;1;Rede Estadual;5;351;IGUAPE;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;282,5
1;1;Rede Estadual;5;351;IGUAPE;9º Ano EF;9;GERAL;2;MATEMATICA;253,4
1;1;Rede Estadual;5;351;IGUAPE;EM-3ª série;9;GERAL;2;MATEMATICA;285,4
1;1;Rede Estadual;4;352;ILHABELA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;268,5
1;1;Rede Estadual;4;352;ILHABELA;EM-3ª série;9;GERAL;2;MATEMATICA;265,7
1;1;Rede Estadual;3;353;INDAIATUBA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;255,9
1;1;Rede Estadual;3;353;INDAIATUBA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;284
1;1;Rede Estadual;3;353;INDAIATUBA;9º Ano EF;9;GERAL;2;MATEMATICA;271,1
1;1;Rede Estadual;3;353;INDAIATUBA;EM-3ª série;9;GERAL;2;MATEMATICA;288,7
1;1;Rede Estadual;5;354;INDIANA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;257,5
1;1;Rede Estadual;5;354;INDIANA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;258
1;1;Rede Estadual;5;354;INDIANA;9º Ano EF;9;GERAL;2;MATEMATICA;277,4
1;1;Rede Estadual;5;354;INDIANA;EM-3ª série;9;GERAL;2;MATEMATICA;279,3
1;1;Rede Estadual;5;355;INDIAPORA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;272,5
1;1;Rede Estadual;5;355;INDIAPORA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;273,1
1;1;Rede Estadual;5;355;INDIAPORA;9º Ano EF;9;GERAL;2;MATEMATICA;291,3
1;1;Rede Estadual;5;355;INDIAPORA;EM-3ª série;9;GERAL;2;MATEMATICA;299,9
1;1;Rede Estadual;5;356;INUBIA PAULISTA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;245,1
1;1;Rede Estadual;5;356;INUBIA PAULISTA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;276,7
1;1;Rede Estadual;5;356;INUBIA PAULISTA;9º Ano EF;9;GERAL;2;MATEMATICA;262
1;1;Rede Estadual;5;356;INUBIA PAULISTA;EM-3ª série;9;GERAL;2;MATEMATICA;286,3
1;1;Rede Estadual;5;357;IPAUSSU;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;267,5
1;1;Rede Estadual;5;357;IPAUSSU;EM-3ª série;9;GERAL;2;MATEMATICA;279,3
1;1;Rede Estadual;7;358;IPERO;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;267,2
1;1;Rede Estadual;7;358;IPERO;EM-3ª série;9;GERAL;2;MATEMATICA;269,5
1;1;Rede Estadual;5;359;IPEUNA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;261,1
1;1;Rede Estadual;5;359;IPEUNA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;280
1;1;Rede Estadual;5;359;IPEUNA;9º Ano EF;9;GERAL;2;MATEMATICA;273,1
1;1;Rede Estadual;5;359;IPEUNA;EM-3ª série;9;GERAL;2;MATEMATICA;278,1
1;1;Rede Estadual;5;360;IPORANGA;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;251,7
1;1;Rede Estadual;5;360;IPORANGA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;258,1
1;1;Rede Estadual;5;360;IPORANGA;9º Ano EF;9;GERAL;2;MATEMATICA;264,1
1;1;Rede Estadual;5;360;IPORANGA;EM-3ª série;9;GERAL;2;MATEMATICA;263,4
1;1;Rede Estadual;5;361;IPUA;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;265,1
1;1;Rede Estadual;5;361;IPUA;EM-3ª série;9;GERAL;2;MATEMATICA;272,3
1;1;Rede Estadual;5;362;IRACEMAPOLIS;9º Ano EF;9;GERAL;1;LINGUA PORTUGUESA;265,4
1;1;Rede Estadual;5;362;IRACEMAPOLIS;EM-3ª série;9;GERAL;1;LINGUA PORTUGUESA;289,7
1;1;Rede Estadual;5;362;IRACEMAPOLIS;9º Ano EF;9;GERAL;2;MATEMATICA;271,8
1;1;Rede Estadual;5;362;IRACEMAPOLIS;EM-3ª série;9;GERAL;2;MATEMATICA;307,2
